customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-04362,Male,0,No,No,19,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),98.58,1824.95,No
CUST-04363,Male,0,No,Yes,44,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,80.88,3565.07,Yes
CUST-04364,Male,0,No,No,34,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,46.45,1485.3,No
CUST-04365,Male,0,No,Yes,19,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,86.56,1506.93,No
CUST-04366,Male,0,No,No,23,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),76.8,1754.89,Yes
CUST-04367,Male,1,Yes,No,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,80.5,4952.68,No
CUST-04368,Male,0,No,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.53,1596.76,No
CUST-04369,Female,0,No,No,8,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),30.57,220.92,No
CUST-04370,Female,0,Yes,Yes,15,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,99.47,1632.26,No
CUST-04371,Female,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,61.13,3280.51,No
CUST-04372,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),39.53,2626.4,Yes
CUST-04373,Female,0,Yes,No,57,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,27.27,1683.37,No
CUST-04374,Male,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,44.29,3027.36,No
CUST-04375,Male,1,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),47.52,2439.22,No
CUST-04376,Male,1,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,116.3,3335.39,No
CUST-04377,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),101.45,576.63,No
CUST-04378,Female,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.85,1666.73,Yes
CUST-04379,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),92.84,101.48,No
CUST-04380,Male,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,74.39,2275.17,No
CUST-04381,Female,0,No,No,47,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,40.85,1890.19,No
CUST-04382,Male,0,Yes,Yes,36,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.66,3504.43,Yes
CUST-04383,Male,0,Yes,No,29,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),21.02,649.02,No
CUST-04384,Female,0,No,Yes,40,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,91.15,3581.38,No
CUST-04385,Male,0,No,No,3,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,107.53,315.86,No
CUST-04386,Male,0,No,No,38,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,106.26,3922.39,No
CUST-04387,Male,0,Yes,No,23,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,95.23,2141.39,No
CUST-04388,Male,0,No,No,49,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,111.47,5744.21,No
CUST-04389,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,88.73,2914.42,No
CUST-04390,Female,0,No,No,52,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),86.67,4777.39,No
CUST-04391,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.62,466.65,Yes
CUST-04392,Female,0,Yes,Yes,30,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),35.42,990.66,No
CUST-04393,Female,0,No,No,37,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,96.14,3287.38,No
CUST-04394,Female,0,Yes,No,57,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,117.75,6356.79,No
CUST-04395,Female,0,Yes,No,52,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),89.99,4991.95,No
CUST-04396,Male,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),75.98,3751.29,No
CUST-04397,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),36.34,103.98,No
CUST-04398,Female,0,Yes,No,51,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,112.79,5390.98,Yes
CUST-04399,Male,0,No,No,30,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,82.97,2623.28,No
CUST-04400,Male,0,No,No,13,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,66.9,870.66,No
CUST-04401,Female,1,No,Yes,0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,104.14,0.0,No
CUST-04402,Male,0,No,No,42,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,113.33,4641.06,No
CUST-04403,Female,0,Yes,No,58,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),55.12,3161.77,Yes
CUST-04404,Male,0,No,No,60,No,No phone service,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),69.58,4052.86,No
CUST-04405,Female,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.51,1124.97,No
CUST-04406,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,113.99,1871.57,No
CUST-04407,Male,0,Yes,No,59,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),30.07,1858.92,No
CUST-04408,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),110.9,8224.5,No
CUST-04409,Female,0,Yes,No,58,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),37.1,1947.74,No
CUST-04410,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,108.88,4577.31,No
CUST-04411,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Electronic check,63.23,2023.96,No
CUST-04412,Female,1,Yes,Yes,39,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),77.21,2831.83,No
CUST-04413,Male,0,Yes,Yes,29,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,21.56,630.79,No
CUST-04414,Female,0,Yes,Yes,10,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),57.44,608.17,No
CUST-04415,Female,0,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,67.34,1595.34,No
CUST-04416,Male,0,Yes,No,44,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),18.94,896.61,No
CUST-04417,Male,1,No,No,50,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),84.09,4385.94,No
CUST-04418,Female,1,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),101.89,4017.26,Yes
CUST-04419,Male,0,No,No,65,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),20.48,1380.78,No
CUST-04420,Male,0,Yes,No,46,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,67.25,2981.14,No
CUST-04421,Female,0,Yes,No,23,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),21.37,517.73,No
CUST-04422,Male,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,105.33,3587.58,No
CUST-04423,Male,0,No,Yes,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,34.08,1741.13,No
CUST-04424,Female,1,No,No,45,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),23.85,1102.82,Yes
CUST-04425,Female,1,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),103.77,2867.14,No
CUST-04426,Male,1,Yes,No,51,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),62.45,3231.78,Yes
CUST-04427,Male,0,No,No,14,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,27.54,365.76,No
CUST-04428,Female,0,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,82.79,3428.55,No
CUST-04429,Male,0,Yes,No,57,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,88.56,5464.31,No
CUST-04430,Male,0,Yes,No,66,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.83,4971.04,No
CUST-04431,Male,0,No,No,71,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,51.21,3567.95,No
CUST-04432,Female,0,No,No,40,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,60.45,2572.49,No
CUST-04433,Male,0,No,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),113.48,6610.21,No
CUST-04434,Male,0,Yes,No,39,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,71.44,2884.23,Yes
CUST-04435,Female,1,Yes,Yes,4,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),57.71,214.56,Yes
CUST-04436,Male,1,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),88.82,2266.79,Yes
CUST-04437,Male,1,Yes,No,37,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,25.62,974.38,No
CUST-04438,Female,0,No,No,17,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,47.02,764.12,No
CUST-04439,Female,0,Yes,No,36,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,40.65,1544.77,Yes
CUST-04440,Female,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,86.01,2244.57,Yes
CUST-04441,Female,0,Yes,Yes,24,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,78.39,1814.75,No
CUST-04442,Male,1,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),93.94,6853.77,No
CUST-04443,Male,1,Yes,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,60.68,1618.33,Yes
CUST-04444,Female,0,Yes,No,53,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,35.39,1846.13,No
CUST-04445,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),36.28,215.65,No
CUST-04446,Male,0,No,Yes,26,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),107.23,2658.94,No
CUST-04447,Female,0,Yes,No,58,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,25.49,1362.65,No
CUST-04448,Male,1,Yes,No,71,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,77.41,5279.1,No
CUST-04449,Female,0,No,No,30,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Mailed check,41.17,1176.88,No
CUST-04450,Male,0,No,No,67,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),39.43,2555.0,No
CUST-04451,Female,0,No,Yes,3,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),27.84,83.0,No
CUST-04452,Female,0,No,No,17,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,115.93,1798.57,No
CUST-04453,Male,0,Yes,Yes,62,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),24.1,1376.46,No
CUST-04454,Female,1,Yes,No,51,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,32.78,1748.49,Yes
CUST-04455,Male,0,No,No,62,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),54.52,3166.2,No
CUST-04456,Male,0,Yes,No,44,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,63.58,2707.42,No
CUST-04457,Male,0,No,No,11,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),113.08,1277.95,No
CUST-04458,Male,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,42.18,323.42,Yes
CUST-04459,Male,0,Yes,No,21,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,90.1,1753.22,No
CUST-04460,Female,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),83.64,3517.81,No
CUST-04461,Female,0,Yes,No,40,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,69.75,2785.13,Yes
CUST-04462,Male,0,Yes,No,56,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),44.61,2295.19,No
CUST-04463,Female,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.66,974.38,No
CUST-04464,Male,0,Yes,Yes,54,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),35.65,1999.89,No
CUST-04465,Female,0,Yes,No,5,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,52.6,282.96,No
CUST-04466,Female,0,Yes,No,38,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),31.71,1087.4,No
CUST-04467,Female,0,Yes,No,8,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),117.86,890.61,Yes
CUST-04468,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,62.58,1884.87,No
CUST-04469,Male,0,No,No,35,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,71.9,2762.51,No
CUST-04470,Male,0,Yes,No,15,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,79.65,1231.12,Yes
CUST-04471,Female,1,No,Yes,11,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,37.58,401.87,No
CUST-04472,Female,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),66.18,2489.26,No
CUST-04473,Male,0,Yes,No,66,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),24.29,1515.54,Yes
CUST-04474,Female,1,No,No,57,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,114.92,5960.22,No
CUST-04475,Male,0,Yes,No,8,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,65.28,573.91,No
CUST-04476,Male,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.97,367.88,No
CUST-04477,Male,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,77.91,281.17,No
CUST-04478,Female,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28.01,668.15,No
CUST-04479,Male,0,No,Yes,0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.0,0.0,Yes
CUST-04480,Female,0,No,No,0,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),113.34,0.0,No
CUST-04481,Male,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,109.66,4027.65,Yes
CUST-04482,Female,1,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,60.78,522.69,No
CUST-04483,Female,0,Yes,No,37,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),89.26,3424.78,Yes
CUST-04484,Female,0,No,No,3,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,33.58,110.55,No
CUST-04485,Male,0,Yes,Yes,51,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,25.57,1368.23,Yes
CUST-04486,Male,0,No,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),100.11,1708.79,No
CUST-04487,Female,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,87.52,373.53,No
CUST-04488,Female,0,No,No,47,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Mailed check,108.71,5117.48,No
CUST-04489,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),109.46,6791.9,No
CUST-04490,Male,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),52.73,2080.92,Yes
CUST-04491,Male,1,Yes,No,51,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),49.86,2560.32,Yes
CUST-04492,Male,0,No,No,45,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,62.19,2701.87,No
CUST-04493,Male,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),84.57,734.57,Yes
CUST-04494,Female,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.5,829.19,No
CUST-04495,Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),71.46,4791.47,No
CUST-04496,Male,0,Yes,No,37,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,19.97,781.07,No
CUST-04497,Male,0,No,Yes,26,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),63.07,1492.64,No
CUST-04498,Female,0,Yes,No,19,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,26.23,471.89,No
CUST-04499,Male,0,Yes,No,61,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,74.22,4276.82,No
CUST-04500,Male,0,Yes,Yes,15,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,49.43,799.18,No
CUST-04501,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),65.89,814.45,Yes
CUST-04502,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,113.77,2039.26,Yes
CUST-04503,Male,0,Yes,No,23,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),52.1,1296.51,No
CUST-04504,Male,0,Yes,Yes,49,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.93,4180.69,No
CUST-04505,Female,0,No,Yes,6,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,86.33,534.76,No
CUST-04506,Male,0,Yes,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,104.89,2908.98,No
CUST-04507,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,51.44,189.2,No
CUST-04508,Female,0,Yes,No,34,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),23.61,843.4,No
CUST-04509,Female,0,No,No,64,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,115.06,7110.07,No
CUST-04510,Female,0,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),54.24,3637.78,No
CUST-04511,Male,0,No,Yes,6,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,37.37,211.42,No
